id,cuisine,ingredients
45336,indian,"['ground cinnamon', 'parsley', 'salt', 'onions', 'warm water', 'diced tomatoes', 'garlic cloves', 'mild curry powder', 'butter', 'peanut oil', 'beef stew', 'paprika', 'coconut milk']"
14946,indian,"['brown sugar', 'chili powder', 'garlic', 'curry powder', 'raisins', 'mustard seeds', 'peaches', 'ginger', 'pickling spices', 'apple cider vinegar', 'chopped onion']"
21933,korean,"['black pepper', 'sesame oil', 'granulated sugar', 'scallions', 'light soy sauce', 'teriyaki sauce', 'brown sugar', 'beef', 'garlic cloves']"
40292,japanese,"['kosher salt', 'Sriracha', 'garlic chili sauce', 'ground ginger', 'olive oil', 'ramen noodles', 'kale', 'green onions', 'black pepper', 'shiitake', 'vegetable stock']"
32722,thai,"['basil leaves', 'yellow onion', 'red bell pepper', 'water', 'sesame oil', 'oyster sauce', 'garlic powder', 'garlic', 'green beans', 'fish sauce', 'flank steak', 'garlic chili sauce']"
4470,indian,"['tumeric', 'cooking oil', 'salt', 'ground beef', 'ground cumin', 'fresh ginger', 'cinnamon', 'lemon juice', 'petite peas', 'ground black pepper', 'garlic', 'chopped cilantro', 'boiling potatoes', 'plain yogurt', 'whole milk', 'ground coriander', 'onions']"
16340,mexican,"['lime', 'salt', 'tomatoes', 'jalapeno chilies', 'ground black pepper', 'chopped cilantro fresh', 'white onion', 'garlic']"
4429,french,"['water', 'egg whites', 'glaze', 'unsalted butter', 'salt', 'superfine sugar', 'vegetable oil', 'large eggs', 'all-purpose flour']"
34262,mexican,"['olive oil', 'chipotles in adobo', 'stewed tomatoes', 'chicken meat', 'onions', 'tostada shells', 'sour cream']"
37752,italian,"['kosher salt', 'dried oregano', 'ground black pepper', 'diced tomatoes', 'extra-virgin olive oil']"
45448,japanese,"['water', 'waxy potatoes', 'tumeric', 'cumin seed', 'fresh coriander', 'oil', 'salt']"
40733,italian,"['black pepper', 'part-skim mozzarella cheese', 'extra-virgin olive oil', 'red bell pepper', 'pepper', 'finely chopped fresh parsley', 'salt', 'sugar', 'artichoke hearts', 'mushrooms', 'garlic cloves', 'cider vinegar', 'asparagus', 'pitted olives', 'dried oregano']"
32734,greek,"['black pepper', 'heavy cream', 'large eggs', 'puff pastry', 'fresh thyme leaves', 'feta cheese', 'flour for dusting']"
25478,italian,"['fresh chives', 'grated parmesan cheese', 'white mushrooms', 'unsalted butter', 'salt', 'plum tomatoes', 'haricots verts', 'fresh peas', 'bow-tie pasta', 'ground black pepper', 'half & half', 'asparagus tips']"
16170,italian,"['dried thyme', 'finely chopped onion', 'garlic cloves', 'water', 'ground black pepper', 'salt', 'red bell pepper', 'arborio rice', 'fresh parmesan cheese', 'vegetable broth', 'green beans', 'saffron threads', 'olive oil', 'dry white wine', 'fresh lemon juice']"
8258,italian,"['radicchio', 'fresh lemon juice', 'penne', 'extra-virgin olive oil', 'fresh basil', 'lemon zest', 'arugula', 'mozzarella cheese', 'garlic cloves']"
26380,spanish,"['seedless green grape', 'garlic', 'cucumber', 'water', 'salt', 'sliced almonds', 'white wine vinegar', 'onions', 'country white bread', 'olive oil', 'shrimp']"
11995,vietnamese,"['sugar', 'peanuts', 'pork tenderloin', 'thai chile', 'beansprouts', 'water', 'Sriracha', 'green leaf lettuce', 'cilantro leaves', 'warm water', 'ground black pepper', 'basil leaves', 'garlic', 'fresh mint', 'fish sauce', 'lime juice', 'shredded carrots', 'rice vermicelli', 'english cucumber']"
30926,indian,"['curry powder', 'cooked shrimp', 'flaked coconut', 'green onions', 'cream cheese, soften']"
8547,greek,"['dry white wine', 'leaf parsley', 'greek yogurt', 'mussels', 'shallots', 'olive oil']"
8715,southern_us,"['corn kernels', 'chopped fresh thyme', 'flat leaf parsley', 'large eggs', 'grated nutmeg', 'sugar', 'whole milk', 'cayenne pepper', 'unsalted butter', 'salt']"
41161,cajun_creole,"['chicken broth', 'cayenne pepper', 'paprika', 'garlic pepper seasoning', 'kale', 'rice', 'salt', 'dried oregano']"
39289,mexican,"['lime', 'salt', 'chipotle peppers', 'sugar', 'extra firm tofu', 'pinto beans', 'canola oil', 'avocado', 'poblano peppers', 'long-grain rice', 'adobo sauce', 'fresh cilantro', 'purple onion', 'fresh tomato salsa']"
36978,indian,"['water', 'cilantro', 'cinnamon sticks', 'canola oil', 'clove', 'fresh ginger root', 'salt', 'onions', 'kidney beans', 'garlic', 'bay leaf', 'black peppercorns', 'red pepper', 'cardamom pods', 'plum tomatoes']"
15076,mexican,"['fish fillets', 'shredded lettuce', 'garlic cloves', 'avocado', 'lime wedges', 'salsa', 'onions', 'unsalted butter', 'salt', 'corn tortillas', 'tomatoes', 'vegetable oil', 'freshly ground pepper']"
19754,cajun_creole,"['dried basil', 'paprika', 'vegetable oil cooking spray', 'garlic powder', 'margarine', 'catfish fillets', 'dried thyme', 'salt', 'black pepper', 'ground red pepper']"
996,italian,"['olive oil', 'all-purpose flour', 'salt', 'sugar']"
28232,greek,"['ground black pepper', 'phyllo', 'onions', 'myzithra', 'Greek feta', 'salt', 'large eggs', 'extra-virgin olive oil', 'fresh dill', 'yoghurt', 'kefalotyri']"
6185,southern_us,"['water', 'all-purpose flour', 'unsalted butter', 'chopped pecans', 'sugar', 'salt', 'nectarines', 'large egg whites', 'apricot preserves']"
22056,southern_us,"['sugar', 'jalapeno chilies', 'all-purpose flour', 'unsalted butter', 'buttermilk', 'extra sharp cheddar cheese', 'baking soda', 'baking powder', 'roast red peppers, drain', 'yellow corn meal', 'large eggs', 'salt']"
8992,greek,"['water', 'purple onion', 'skinless chicken thighs', 'ground black pepper', 'sweet paprika', 'olive oil', 'salt', 'bay leaves', 'pitted prunes']"
6966,chinese,"['medium egg noodles', 'chinese five-spice powder', 'sunflower oil', 'stir fry vegetable blend', 'pork tenderloin', 'Madras curry powder', 'prawns', 'teriyaki sauce']"
18034,southern_us,"['water', 'worcestershire sauce', 'salt', 'ketchup', 'chili powder', 'dry mustard', 'chicken pieces', 'chips', 'paprika', 'lemon juice', 'cider vinegar', 'butter', 'crushed red pepper']"
13191,italian,"['tomato sauce', 'part-skim mozzarella cheese', 'part-skim ricotta cheese', 'frozen chopped spinach', 'low-fat cottage cheese', 'whole wheat lasagna noodles', 'shredded parmesan cheese', 'eggs', 'eggplant', 'garlic', 'olive oil', 'ground black pepper', 'salt']"
40980,thai,"['fresh cilantro', 'zucchini', 'green onions', 'olive oil', 'Sriracha', 'crushed red pepper flakes', 'low sodium soy sauce', 'fresh ginger', 'large eggs', 'linguine', 'brown sugar', 'peanuts', 'mushrooms', 'garlic']"
27754,italian,"['tomatoes', 'sea salt', 'olive oil', 'dry bread crumbs', 'fresh basil', 'garlic', 'jalapeno chilies']"
20942,mexican,"['olive oil', 'garlic', 'frozen corn kernels', 'pasta', 'chili powder', 'greek style plain yogurt', 'green onions', 'shredded sharp cheddar cheese', 'green chile', 'diced tomatoes', 'yellow onion']"
4111,southern_us,"['shredded cheddar cheese', 'cooked ham', 'cream cheese', 'butter crackers', 'jalapeno chilies', 'round sourdough bread', 'onions']"
47159,southern_us,"['eggs', 'butter', 'milk', 'country ham', 'yellow corn meal', 'baking powder']"
44288,french,"['french bread', 'dried basil', 'garlic cloves', 'salt', 'olive oil', 'dried oregano']"
362,french,"['sugar', 'whipping cream', 'toasted almonds', 'powdered sugar', 'red currant jelly', 'cake flour', 'eggs', 'baking powder', 'vanilla extract', 'slivered almonds', 'amaretto', 'salt']"
43159,mexican,"['spring mix', 'pico de gallo', 'tortillas', 'burgers', 'sour cream', 'shredded cheddar cheese']"
38361,french,"['pitted kalamata olives', 'balsamic vinegar', 'dried fig', 'olive oil', 'thyme sprigs', 'water', 'chopped fresh thyme', ""soft goat's cheese"", 'ground black pepper', 'whole wheat english muffins']"
37495,chinese,"['ground ginger', 'sesame seeds', 'fresh green bean', 'rice', 'low sodium soy sauce', 'sesame oil', 'salt', 'onions', 'chicken broth', 'garlic powder', 'dry sherry', 'carrots', 'pepper', 'red pepper flakes', 'boneless skinless chicken']"
17039,southern_us,"['ketchup', 'red wine vinegar', 'celery', 'creole mustard', 'green onions', 'paprika', 'onions', 'lettuce leaves', 'worcestershire sauce', 'cooked shrimp', 'tomato purée', 'vegetable oil', 'flat leaf parsley']"
11086,filipino,"['cooking oil', 'salt', 'brewed coffee', 'baking powder', 'cream of tartar', 'egg yolks', 'white sugar', 'egg whites', 'all-purpose flour']"
22470,french,"['ground black pepper', 'fine sea salt', 'ground cumin', 'olive oil', 'fresh thyme leaves', 'sea salt flakes', 'chickpea flour', 'zucchini', 'apricots', 'base', 'tart']"
41823,italian,"['sugar', 'large eggs', 'apricots', 'water', 'heavy cream', 'lemon zest', 'fresh lemon juice', 'sliced almonds', 'almond extract', 'grappa']"
8358,cajun_creole,"['pepper', 'worcestershire sauce', 'salt', 'shrimp', 'fresh thyme leaves', 'vegetable broth', 'ham', 'sliced green onions', 'dry white wine', 'heavy cream', 'cayenne pepper', 'corn grits', 'butter', 'garlic', 'fresh lemon juice']"
19589,french,"['roquefort', 'wine', 'pepper', 'unsalted butter']"
7921,chinese,"['fresh ginger', 'rolls', 'white vinegar', 'dry sherry', 'corn starch', 'black bean sauce', 'scallions', 'honey', 'duck']"
37737,chinese,"['beef tenderloin', 'soy sauce', 'corn starch', 'cooking oil', 'snow peas', 'salt']"
19837,mexican,"['chopped tomatoes', 'marinade', 'pinto beans', 'kosher salt', 'flour tortillas', 'purple onion', 'chopped cilantro', 'sirloin tip', 'ground black pepper', 'vegetable oil', 'fresh lime juice', 'minced garlic', 'jalapeno chilies', 'salsa', 'serrano chile']"
47290,irish,"['pepper', 'cooking spray', 'ground allspice', 'rutabaga', 'dried thyme', 'beef broth', 'lamb leg', 'water', 'quick-cooking barley', 'carrots', 'green cabbage', 'garlic powder', 'chopped onion', 'bay leaf']"
7441,mexican,"['mustard', 'pepper', 'tahini', 'whole wheat tortillas', 'lemon juice', 'tumeric', 'nutritional yeast', 'mushrooms', 'salt', 'onions', 'spinach', 'water', 'potatoes', 'low-fat soy milk', 'corn starch', 'black beans', 'garlic powder', 'onion powder', 'salsa', 'olives']"
11757,british,"['marmite', 'cream cheese', 'bagels']"
32664,indian,"['water', 'raisins', 'cumin seed', 'cashew nuts', 'clove', 'bay leaves', 'salt', 'onions', 'saffron threads', 'chopped almonds', 'whipping cream', 'cinnamon sticks', 'basmati rice', 'black peppercorns', 'vegetable oil', 'cardamom pods', 'frozen peas']"
11054,spanish,"['almonds', 'confectioners sugar', 'orange', 'almond extract', 'large eggs', 'superfine sugar', 'lemon']"
21587,mexican,"['black pepper', 'salt', 'chili powder', 'corn starch', 'garlic powder', 'sweet paprika', 'chicken bouillon granules', 'onion powder', 'ground cumin']"
4165,italian,"['olive oil', 'coarse salt', 'all purpose unbleached flour', 'red bell pepper', 'mozzarella cheese', 'dry yeast', 'chopped fresh thyme', 'purple onion', 'honey', 'grated parmesan cheese', 'large garlic cloves', 'all-purpose flour', 'warm water', 'prosciutto', 'balsamic vinegar', 'worcestershire sauce']"
43116,cajun_creole,"['celery ribs', 'green bell pepper', 'worcestershire sauce', 'okra', 'onions', 'tomatoes', 'frozen whole kernel corn', 'hot sauce', 'garlic cloves', 'chicken broth', 'olive oil', 'salt', 'freshly ground pepper', 'sliced green onions', 'cooked rice', 'dry white wine', 'creole seasoning', 'field peas']"
33967,italian,"['amaretti', 'fresh lemon juice', 'vanilla extract', 'balsamic vinegar', 'frozen strawberries', 'sugar', 'strawberries']"
18098,mexican,"['white vinegar', 'minced garlic', 'cilantro', 'onions', 'black beans', 'Tabasco Pepper Sauce', 'salt', 'green bell pepper', 'olive oil', 'white rice', 'dried oregano', 'pepper', 'lime wedges', 'red bell pepper']"
21301,british,"['sugar', 'fino sherry', 'water']"
49388,russian,"['black pepper', 'salt', 'white sandwich bread', 'whole milk', 'Maggi', 'unsalted butter', 'all-purpose flour', 'cooked ham', 'mushrooms', 'sour cream']"
6800,italian,"['grated parmesan cheese', 'bow-tie pasta', 'cooked ham', 'red pepper', 'freshly ground pepper', 'Alfredo sauce', 'chopped fresh sage', 'olive oil', 'garlic']"
14331,irish,"['whole grain mustard', 'onions', 'pepper', 'garlic', 'brown sugar', 'worcestershire sauce', 'corned beef', 'Guinness Beer', 'salt']"
25323,chinese,"['light soy sauce', 'ginger', 'corn starch', 'Shaoxing wine', 'garlic', 'beef brisket', 'star anise', 'cinnamon sticks', 'rock sugar', 'daikon', 'sauce']"
21178,mexican,"['pepper', 'tomatillos', 'chicken', 'jack', 'salt', 'lime', 'garlic', 'plain yogurt', 'tortillas', 'Hatch Green Chiles']"
9301,italian,"['pasta sauce', 'crushed tomatoes', 'marinara sauce', 'garlic', 'ground beef', 'green bell pepper', 'kosher salt', 'grated parmesan cheese', 'parsley', 'thyme', 'oregano', 'tomato paste', 'white wine', 'parmesan cheese', 'cheese slices', 'yellow onion', 'spaghetti', 'bread', 'sugar', 'olive oil', 'bay leaves', 'crushed red pepper', 'fresh parsley']"
25771,southern_us,"['large eggs', 'butter', 'panko breadcrumbs', 'black pepper', 'cooking spray', 'all-purpose flour', 'italian seasoning', 'grated parmesan cheese', 'salt', 'garlic salt', 'milk', 'chives', 'chicken fingers']"
34364,italian,"['romano cheese', 'ground black pepper', 'garlic cloves', 'sundried tomato paste', 'olive oil', 'dry white wine', 'sliced green onions', 'fava beans', 'morel', 'salt', 'arborio rice', 'fat free less sodium chicken broth', 'leeks', 'boiling water']"
2625,indian,"['coconut oil', 'garam masala', 'chickpeas', 'ground ginger', 'fresh leav spinach', 'garlic', 'fresh lemon juice', 'red chili peppers', 'sea salt', 'cumin seed', 'tomatoes', 'coriander seeds', 'yellow onion', 'ground turmeric']"
19108,italian,"['extra-virgin olive oil', 'salt', 'cannellini beans', 'chopped fresh sage', 'garlic']"
39364,jamaican,"['black pepper', 'green bell pepper, slice', 'thyme', 'tomatoes', 'lime', 'salt', 'onions', 'red bell pepper, sliced', 'butter', 'hot water', 'snappers', 'hot pepper sauce', 'tomato ketchup', 'fish']"
30184,italian,"['1% low-fat cottage cheese', 'salt', 'frozen chopped spinach', 'ground nutmeg', 'feta cheese crumbles', 'dried basil', 'garlic cloves', 'pasta', 'marinara sauce', 'fresh parsley']"
37163,korean,"['soy sauce', 'chili powder', 'carrots', 'granulated sugar', 'garlic', 'pork belly', 'sesame oil', 'onions', 'green onions', 'Gochujang base']"
46879,italian,"['pork belly', 'crushed red pepper flakes', 'fresh rosemary', 'orange', 'fennel seeds', 'kosher salt', 'garlic cloves', 'fresh sage', 'pork loin']"
8145,mexican,"['cotija', 'chicken breasts', 'red pepper flakes', 'salt', 'smoked paprika', 'coriander', 'avocado', 'radishes', 'lime wedges', 'diced tomatoes', 'yellow onion', 'bay leaf', 'hominy', 'chili powder', 'shredded lettuce', 'hot sauce', 'red bell pepper', 'cumin', 'chicken broth', 'fresh thyme', 'tomatillos', 'garlic', 'fresh oregano', 'chopped cilantro']"
29502,indian,"['vegetable oil', 'garlic cloves', 'tumeric', 'purple onion', 'green cabbage', 'ginger', 'mustard seeds', 'dry coconut', 'cumin seed']"
45233,japanese,"['eggs', 'butter', 'chicken thighs', 'ketchup', 'oil', 'cooked rice', 'salt', 'frozen peas', 'pepper', 'onions']"
38226,irish,"['tomatoes', 'paprika', 'all-purpose flour', 'English muffins', 'shredded sharp cheddar cheese', 'beer', 'pepper', 'dry mustard', 'sauce', 'butter', 'salt']"
29010,spanish,"['balsamic vinegar', 'salt', 'sea scallops', 'watercress', 'ground black pepper', 'extra-virgin olive oil', 'chopped fresh thyme']"
20807,vietnamese,"['soy sauce', 'peanuts', 'rice noodles', 'scallions', 'sugar', 'water', 'vinegar', 'ginger', 'canola oil', 'fish sauce', 'minced garlic', 'hoisin sauce', 'cilantro', 'carrots', 'pork', 'honey', 'hot pepper', 'peanut butter']"
29940,mexican,"['avocado', 'diced green chilies', 'lime wedges', 'chopped cilantro fresh', 'cotija', 'poblano peppers', 'salt', 'ground cumin', 'chicken stock', 'white hominy', 'garlic', 'chicken', 'olive oil', 'radishes', 'yellow onion']"
41175,cajun_creole,"['kale', 'ground black pepper', 'chili powder', 'salt', 'dried oregano', 'olive oil', 'ground red pepper', 'red wine vinegar', 'garlic cloves', 'dried thyme', 'cooking spray', 'baking potatoes', 'hot sauce', 'ground cumin', 'water', 'garlic powder', 'flank steak', 'paprika', 'garlic salt']"
432,mexican,"['black pepper', 'roma tomatoes', 'chili powder', 'garlic', 'oil', 'cumin', 'chili beans', 'lime', 'guacamole', 'butter', 'salsa', 'onions', 'black beans', 'jalapeno chilies', 'tenderloin', 'salt', 'sour cream', 'romaine lettuce', 'flour tortillas', 'boneless skinless chicken breasts', 'cilantro', 'hot sauce', 'oregano']"
35704,cajun_creole,"['chicken broth', 'flour', 'ground sirloin', 'garlic', 'chopped onion', 'celery', 'ketchup', 'sherry', 'lemon', 'beef broth', 'thyme', 'pepper', 'bay leaves', 'worcestershire sauce', 'hot sauce', 'flat leaf parsley', 'tomato purée', 'hard-boiled egg', 'butter', 'salt', 'lemon juice']"
27107,italian,"['arborio rice', 'pinenuts', 'butter', 'white wine', 'sliced black olives', 'onions', 'reduced sodium chicken broth', 'ground black pepper', 'medium shrimp', 'red chili peppers', 'olive oil', 'carrots']"
30253,mexican,"['lime wedges', 'grated jack cheese', 'black pepper', 'large garlic cloves', 'onions', 'vegetable oil', 'rotisserie chicken', 'flour tortillas', 'salt']"
48354,greek,"['cherry tomatoes', 'sea salt', 'white wine vinegar', 'red bell pepper', 'quinoa', 'extra-virgin olive oil', 'english cucumber', 'honey', 'kalamata', 'purple onion', 'italian seasoning', 'baby spinach', 'garlic', 'feta cheese crumbles']"
43410,greek,"['tahini', 'crushed red pepper', 'garlic', 'garbanzo beans', 'lemon juice']"
27493,cajun_creole,"['crawfish', 'beaten eggs', 'dijon mustard', 'canola oil', 'mayonaise', 'worcestershire sauce', 'hot pepper sauce', 'crackers']"
19312,mexican,"['lime zest', 'pepper', 'flour tortillas', 'chili powder', 'beer', 'ground cumin', 'brown sugar', 'olive oil', 'flour', 'salt', 'cumin', 'tomato paste', 'lime', 'jalapeno chilies', 'onion powder', 'smoked paprika', 'tomato sauce', 'garlic powder', 'boneless skinless chicken breasts', 'cayenne pepper', 'monterey jack']"
43740,chinese,"['hoisin sauce', 'vegetable stock', 'rice vinegar', 'noodles', 'low sodium soy sauce', 'udon', 'red pepper flakes', 'carrots', 'tofu', 'extra firm tofu', 'butter', 'juice', 'orange zest', 'vegetables', 'broccoli florets', 'veggies', 'corn starch']"
29772,southern_us,"['ground cinnamon', 'lemon', 'dark brown sugar', 'crystallized ginger', 'cayenne pepper', 'pears', 'quatre épices', 'raisins', 'mustard seeds', 'apple cider vinegar', 'chopped onion']"
28943,irish,"['raw honey', 'ice', 'avocado', 'fresh mint', 'vanilla', 'sweetener', 'coconut milk']"
48818,southern_us,"['peaches', 'old-fashioned oats', 'salt', 'brown sugar', 'large eggs', 'butter', 'lemon juice', 'granulated sugar', 'baking powder', 'all-purpose flour', 'sugar', 'flour', 'vanilla extract']"
26091,italian,"['parmigiano-reggiano cheese', 'worcestershire sauce', 'garlic cloves', 'water', 'salt', 'fresh mint', 'baguette', 'extra-virgin olive oil', 'fresh lemon juice', 'eggs', 'ground black pepper', 'anchovy fillets', 'arugula']"
4442,italian,"['vegetable oil', 'crushed red pepper flakes', 'chicken legs', 'garlic', 'water', 'salt']"
21184,chinese,"['boneless skinless chicken breasts', 'garlic', 'oil', 'green bell pepper', 'marinade', 'rice vinegar', 'corn starch', 'sugar', 'sesame oil', 'sauce', 'red bell pepper', 'chili', 'ginger', 'roasted peanuts', 'gluten free soy sauce']"
41957,greek,"['toasted walnuts', 'honey', 'plain yogurt', 'vanilla']"
47126,indian,"['water', 'butternut squash', 'garlic cloves', 'black pepper', 'olive oil', 'yellow onion', 'greek yogurt', 'lower sodium chicken broth', 'honey', 'ground red pepper', 'carrots', 'kosher salt', 'garam masala', 'acorn squash', 'Madras curry powder']"
36336,french,"['fine salt', 'gruyere cheese', 'butter', 'flat leaf parsley', 'shallots', 'garlic cloves', 'ground pepper', 'snails']"
6766,french,"['cherry tomatoes', 'black olives', 'extra large eggs', 'chopped parsley', 'gruyere cheese', 'clarified butter', 'artichoke hearts', 'fresh mushrooms']"
24986,southern_us,"['pepper', 'low-fat buttermilk', 'baby beets', 'salad dressing', 'olive oil', 'cooking spray', 'all-purpose flour', 'dried thyme', 'crumbled blue cheese', 'salt', 'romaine lettuce', 'garlic powder', 'chicken breasts', 'dry bread crumbs']"
37870,filipino,"['pork belly', 'thai chile', 'oil', 'water', 'salt', 'onions', 'pepper', 'garlic', 'coconut milk', 'shrimp paste', 'coconut cream']"
44858,italian,"['grape tomatoes', 'basil', 'shredded parmesan cheese', 'baby spinach', 'garlic', 'freshly ground pepper', 'olive oil', 'linguine', 'white beans', 'butter', 'salt']"
11331,japanese,"['tomatoes', 'cilantro leaves', 'coriander', 'seeds', 'oil', 'ginger paste', 'red chili powder', 'okra', 'ground turmeric', 'salt', 'onions']"
49021,cajun_creole,"['celery ribs', 'sliced almonds', 'water chestnuts', 'sour cream', 'andouille sausage', 'milk', 'cajun seasoning', 'onions', 'green bell pepper', 'shredded cheddar cheese', 'cooked chicken', 'cream of mushroom soup', 'bread crumb fresh', 'black-eyed peas', 'butter', 'long grain and wild rice mix']"
48469,southern_us,"['water', 'jalapeno chilies', 'sweet onion', 'smoked turkey', 'salt', 'collard greens', 'turkey legs']"
22434,mexican,"['olive oil', 'chili powder', 'cumin', 'tomatoes', 'garlic powder', 'cilantro', 'pepper', 'granulated sugar', 'purple onion', 'lime juice', 'jalapeno chilies', 'salt']"
12774,cajun_creole,"['cornbread', 'ground chuck', 'bell pepper', 'ground pork', 'celery', 'eggs', 'onion soup', 'butter', 'thyme', 'whole wheat bread toasted', 'pepper', 'green onions', 'garlic', 'onions', 'chicken broth', 'water', 'parsley', 'salt', 'sage']"
47908,filipino,"['cooking oil', 'water', 'tomato ketchup', 'white vinegar', 'salt', 'granulated sugar', 'corn starch']"
5125,indian,"['water', 'chile pepper', 'cilantro leaves', 'onions', 'tomatoes', 'cooking oil', 'salt', 'brown cardamom', 'ground cumin', 'red chili powder', 'bay leaves', 'lamb chops', 'cinnamon sticks', 'fresh ginger root', 'garlic', 'green cardamom', 'ground turmeric']"
35305,spanish,"['ground black pepper', 'garlic cloves', 'fat free less sodium chicken broth', 'butter', 'boneless skinless chicken breast halves', 'fresh cilantro', 'salt', 'canola oil', 'lime wedges', 'fresh lime juice']"
9089,southern_us,"['low sodium chicken broth', 'diced tomatoes', 'onions', 'milk', 'vegetable oil', 'salt', 'eggs', 'flour', 'garlic', 'boneless skinless chicken breast halves', 'ground black pepper', 'butter', 'cornmeal']"
45120,spanish,"['butter', 'salt', 'ground black pepper', 'diced tomatoes', 'fresh parsley', 'fish fillets', 'large garlic cloves', 'thyme', 'dry white wine', 'chopped celery', 'onions']"
6860,southern_us,"['pepper', 'bacon slices', 'mustard seeds', 'cider vinegar', 'green onions', 'salt', 'red potato', 'sweet potatoes', 'purple onion', 'canola oil', 'large eggs', 'crushed red pepper', 'fresh parsley']"
15482,brazilian,"['sugar', 'corn starch', 'egg whites', 'boiling water', 'cold water', 'egg yolks', 'sweetened condensed milk', 'milk', 'Jell-O Gelatin Dessert']"
4687,italian,"['eggs', 'crushed tomatoes', 'parmigiano reggiano cheese', 'freshly ground pepper', 'flat leaf parsley', 'bread crumb fresh', 'olive oil', 'yellow onion', 'juice', 'ground beef', 'fresh basil', 'milk', 'ground pork', 'garlic cloves', 'romana', 'kosher salt', 'prosciutto', 'fresh oregano', 'gnocchi']"
27279,vietnamese,"['fish sauce', 'squid', 'fresh pineapple', 'vegetable oil', 'onions', 'garlic', 'white sugar', 'ground black pepper', 'celery']"
39991,italian,"['olive oil', 'whole milk ricotta cheese', 'grated parmesan cheese', 'large eggs', 'grated nutmeg', 'flour']"
42322,italian,"['extra-virgin olive oil', 'red pepper flakes', 'feta cheese crumbles', 'cannellini beans', 'garlic', 'diced tomatoes', 'chopped cilantro fresh']"
28973,korean,"['shiitake', 'green onions', 'Gochujang base', 'seafood stock', 'ginger', 'steak', 'radishes', 'watercress', 'shrimp', 'olive oil', 'jalapeno chilies', 'garlic', 'onions']"
30596,southern_us,"['golden delicious apples', 'allspice', 'apple juice', 'cinnamon', 'sugar', 'corn starch']"
41912,mexican,"['light sour cream', 'flour tortillas', 'black olives', 'ground cumin', 'frozen whole kernel corn', 'green onions', 'fresh lime juice', 'refried beans', 'cooking spray', 'salsa', 'Mexican cheese blend', 'paprika', 'chopped cilantro fresh']"
26452,southern_us,"['bread crumbs', 'green onions', 'all-purpose flour', 'garlic powder', 'bacon', 'elbow macaroni', 'milk', 'butter', 'sharp cheddar cheese', 'ground black pepper', 'salt']"
45335,southern_us,"['tomato purée', 'dried thyme', 'bay leaves', 'white rice', 'okra', 'diced onions', 'minced garlic', 'ground black pepper', 'red wine', 'salt', 'red bell pepper', 'chicken stock', 'dried basil', 'hot pepper sauce', 'bacon', 'peanut oil', 'green bell pepper', 'eggplant', 'fully cooked ham', 'smoked sausage', 'diced celery']"
12704,italian,"['butter', 'fresh mushrooms', 'cooked ham', 'linguine', 'fresh basil leaves', 'ground black pepper', 'garlic', 'whipping cream', 'onions']"
47713,mexican,"['corn', 'white cheddar cheese', 'monterey jack', 'chicken breasts', 'rice', 'refried beans', 'salt', 'pepper', 'cilantro', 'enchilada sauce']"
43258,italian,"['powdered sugar', 'large eggs', 'salt', 'mascarpone', 'whole milk ricotta cheese', 'grated lemon peel', 'sugar', 'whole milk', 'all-purpose flour', 'unsalted butter', 'vegetable oil']"
17326,spanish,"['pork', 'dry sherry', 'flat leaf parsley', 'olive oil']"
12354,southern_us,"['milk', 'gravy', 'salt', 'seasoned flour', 'pepper', 'unsalted butter', 'buttermilk', 'peanut oil', 'kosher salt', 'ground pepper', 'onion powder', 'round steaks', 'eggs', 'garlic powder', 'chili powder', 'all-purpose flour']"
28421,greek,"['vinaigrette dressing', 'ground black pepper', 'cherry tomatoes', 'lemon juice', 'kale', 'kalamata', 'feta cheese', 'oregano']"
26463,british,"['sugar', 'peeled fresh ginger', 'all-purpose flour', 'ground ginger', 'crystallized ginger', 'buttermilk', 'baking soda', 'baking powder', 'pecan halves', 'unsalted butter', 'vanilla extract']"
17421,chinese,"['sugar', 'celery', 'lettuce', 'mandarin orange segments', 'almonds', 'dressing', 'green onions']"
31667,british,"['sugar', 'ground nutmeg', 'salt', 'ground cinnamon', 'dried currants', 'baking powder', 'dark brown sugar', 'dark molasses', 'unsalted butter', 'all-purpose flour', 'melted butter', 'baking soda', 'buttermilk']"
14999,filipino,"['corn', 'shallots', 'cabbage', 'pork', 'Shaoxing wine', 'garlic cloves', 'shredded carrots', 'salt', 'black pepper', 'lettuce leaves', 'bamboo shoots']"
19160,jamaican,"['kale', 'low sodium chicken broth', 'scotch bonnet chile', 'okra', 'kosher salt', 'ground black pepper', 'vegetable oil', 'ground allspice', 'bone in chicken thighs', 'dried thyme', 'sweet potatoes', 'light coconut milk', 'medium shrimp', 'canned chopped tomatoes', 'bay leaves', 'garlic', 'onions']"
33615,italian,"['lasagna noodles', 'ricotta cheese', 'salt', 'onions', 'tomato sauce', 'fresh thyme', 'red pepper flakes', 'shredded mozzarella cheese', 'zucchini', 'baby spinach', 'fresh oregano', 'eggplant', 'crimini mushrooms', 'garlic', 'red bell pepper']"
1827,thai,"['red chili peppers', 'thai basil', 'coconut milk', 'fish sauce', 'lemongrass', 'green onions', 'chicken broth', 'minced ginger', 'mushrooms', 'cooked shrimp', 'coconut oil', 'lime', 'garlic']"
